000000034164436,00000009000.00,0000000001529499042   ,20191122,  
000000034164442,00000009000.00,0000000001529499043   ,20191122,  
000000034164447,00000009000.00,0000000001529499044   ,20191122,  
000000034164451,00000009000.00,0000000001529499045   ,20191122,  
000000034164457,00000009000.00,0000000001529499046   ,20191122,  
000000034164468,00000009000.00,0000000001529499048   ,20191122,  
000000034164478,00000009000.00,0000000001529499050   ,20191122,  
000000034164484,00000009000.00,0000000001529499051   ,20191122,  
000000034164489,00000009000.00,0000000001529499052   ,20191122,  
000000034164494,00000009000.00,0000000001529499053   ,20191122,  
000000034164499,00000009000.00,0000000001529499054   ,20191122,  
000000034164505,00000009000.00,0000000001529499055   ,20191122,  
000000034164509,00000009000.00,0000000001529499056   ,20191122,  
000000034164513,00000009000.00,0000000001529499057   ,20191122,  
000000034164518,00000009000.00,0000000001529499058   ,20191122,  
000000034164523,00000009000.00,0000000001529499059   ,20191122,  
000000034164528,00000009000.00,0000000001529499060   ,20191122,  
000000034164533,00000009000.00,0000000001529499061   ,20191122,  
000000034164538,00000009000.00,0000000001529499062   ,20191122,  
000000034164543,00000009000.00,0000000001529499063   ,20191122,  
000000034164547,00000009000.00,0000000001529499064   ,20191122,  
000000034164551,00000009000.00,0000000001529499065   ,20191122,  
000000034164556,00000009000.00,0000000001529499066   ,20191122,  
000000034164562,00000009000.00,0000000001529499067   ,20191122,  
000000034164567,00000009000.00,0000000001529499068   ,20191122,  
000000034164572,00000009000.00,0000000001529499069   ,20191122,  
000000034164578,00000009000.00,0000000001529499070   ,20191122,  
000000034164583,00000009000.00,0000000001529499071   ,20191122,  
000000034164588,00000009000.00,0000000001529499072   ,20191122,  
000000034164593,00000009000.00,0000000001529499073   ,20191122,  
000000034164603,00000009000.00,0000000001529499075   ,20191122,  
000000034164608,00000009000.00,0000000001529499076   ,20191122,  
000000034164794,00000009000.00,0000000001529499076   ,20191122,  
000000034164613,00000009000.00,0000000001529499077   ,20191122,  
000000034164618,00000009000.00,0000000001529499078   ,20191122,  
000000034164623,00000009000.00,0000000001529499079   ,20191122,  
000000034164628,00000009000.00,0000000001529499080   ,20191122,  
000000034164633,00000009000.00,0000000001529499081   ,20191122,  
000000034164638,00000009000.00,0000000001529499082   ,20191122,  
000000034164643,00000009000.00,0000000001529499083   ,20191122,  
000000034167894,00000009000.00,0000000001529499083   ,20191122,  
000000034164649,00000009000.00,0000000001529499084   ,20191122,  
000000034164654,00000009000.00,0000000001529499085   ,20191122,  
000000034164660,00000009000.00,0000000001529499086   ,20191122,  
000000034164664,00000009000.00,0000000001529499087   ,20191122,  
000000034164669,00000009000.00,0000000001529499088   ,20191122,  
000000034164673,00000009000.00,0000000001529499089   ,20191122,  
000000034164691,00000009000.00,0000000001529499092   ,20191122,  
000000034164696,00000009000.00,0000000001529499093   ,20191122,  
000000034164701,00000009000.00,0000000001529499094   ,20191122,  
000000034164706,00000009000.00,0000000001529499095   ,20191122,  
000000034164712,00000009000.00,0000000001529499105   ,20191122,  
000000034164717,00000009000.00,0000000001529499106   ,20191122,  
000000034164721,00000009000.00,0000000001529499107   ,20191122,  
000000034164725,00000009000.00,0000000001529499108   ,20191122,  
000000034164729,00000009000.00,0000000001529499109   ,20191122,  
000000034164733,00000009000.00,0000000001529499110   ,20191122,  
000000034164736,00000009000.00,0000000001529499111   ,20191122,  
000000034164741,00000009000.00,0000000001529499112   ,20191122,  
000000034164744,00000009000.00,0000000001529499113   ,20191122,  
